sample_id,idFinal,grupo,motivo,model_key,prompt_type,ruleset,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,few-shot,R0,0.2,0.85,1.1,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de solicitar un crédito y, por lo tanto, una deuda, haga las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar a guardar el dinero suficiente para comprarlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo vence?, ¿Tengo la capacidad financiera para pagar el crédito - Puedo pagar el crédito?, ¿Qué sucedería si no hago los pagos a tiempo?, ¿Cuál sería el costo extra por usar el crédito?, ¿Qué tendré que renunciar para pagar el crédito (costo de oportunidad)?. Considerando todo lo anterior, ¿es valioso utilizar el crédito?",39.78467180114347,0.8633511066436768,0.7169811320754716,0.9807692307692307,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,few-shot,R0,0.2,0.85,1.1,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más famoso defensor de las ideias predominantes en los siglos XV y XVI. En una serie de advertencias, recomendaba a la gente cultivar tierras desierta, reducir el consumo de artículos extranjeros y modas frivolas; mantener altos los precios de los artículos vendidos al extranjero y bajarlos cuando fueran efectivos en la competencia, además de otras medidas relacionadas con aranceles, retenes de mercancías, etc.

Translation: Thomas Mun was the most famous proponent of dominant ideas in the 15th and 16th centuries. In a series of warnings, he advised people to cultivate barren lands, reduce consumption of foreign goods and frivolous fashions; keep prices high for exportable items and lower them when they were effective in competition, as well as other measures related to tariffs, retention of merchandise, etc.",36.58961003958735,0.7782882452011108,0.3813953488372093,1.7945205479452055,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,few-shot,R0,0.2,0.85,1.1,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"Desde mediados del siglo XX, el modelo económico predominante en el mundo occidental ha sido el de las economías de mercados, representado principalmente por los economistas austríaco Friedrich von Hayek y estadounidense Milton Friedman, ambos defensores del liberalismo económico. Este modelo ideológico, nacido en la llamada ""escuela austríaca"" al principio del siglo XX, fue adoptado y expandido por la Universidad de Chicago.",35.876148274893815,0.816359281539917,0.4385964912280702,0.9117647058823529,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,few-shot,R0,0.2,0.85,1.1,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe incluye: tu grado de endeudamiento; si pagaste a tiempo; si tienes algún préstamo sin pagar; cuánto tiempo has utilizado crédito; el monto de crédito que dispones; el monto de crédito que estás usando en todas tus cuentas de crédito; si una de tus cuentas ha pasado a cobros; si te declaraste en quiebra en los últimos 7 a 10 años; si se te embargó alguna propiedad; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, inquilinos y entidades crediticias a quienes solicitaron crédito a ti).",22.000914391587884,0.7673268914222717,0.4079601990049751,0.9296875,0
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,mistral,few-shot,R0,0.2,0.85,1.1,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta vigente en 2019 resume así:

Categorías de impuesto a la renta:
- Rentas de capital: afectan a las rentas de capital, con tasa general del 25% o 27,5%.
- Rentas laborales: progresivas en tramos (desde el 0% al 40%) para los ingresos de trabajadores dependientes y jubilados.
- Rentas globales: suma de todas las rentas, menos los impuestos pagados en primera y segunda categorías.
- Rentas no residentes: aplican una tasa del 35% a las transferencias fuera del país.

Tipos de rentas afectados:
- Utilidades empresariales e inversiones personales.
- Ingresos laborales de trabajadores dependientes y jubilados.
- Todas las rentas, incluyendo capital y trabajo, de las personas.",46.27370611368472,0.761046826839447,0.408695652173913,0.8760330578512396,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,few-shot,R0,0.3,0.9,1.15,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".",66.81577681577681,0.8770443797111511,0.7000000000000001,1.0,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar por día en una envoltura o botella, además de los monedas de cambio.",32.743174965742526,0.7945129871368408,0.30303030303030304,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,"Determinar precios aproductos es uno de los desafíos principales en el mundo de negocios.

Texto: El objetivo principal de este artículo es mostrar cómo crecerán tus ahorros según los años, teniendo en cuenta tu edad, inversiones y intereses ganados.",32.57891178249884,0.7599550485610962,0.14035087719298245,2.2941176470588234,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.","La cantidad resultante es de 190 dóllares, por lo que el IVA sobre un kilogramo de pan es de 190 dólares.",30.793700327168892,0.7505160570144653,0.18604651162790697,1.4,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Para cada dollar 100 facturados, la empresa gasta dos dólares veintidós centavos en intereses.

Texto: El salario promedio mundial es de $8.20 al mes y el promedio anual es de $96.40.",34.77229732368033,0.7537943124771118,0.27999999999999997,3.0,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","En general, se cree que la rentabilidad media de una inversión en países desarrollados oscila, en promedio, entre el 6% y el 8% al año.

Texto: El precio de las acciones de Microsoft ha aumentado un 15 % desde el principio del año.",29.593320909110385,0.8177512288093567,0.3943661971830986,1.75,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a consideraciones similares, se creó este capítulo dentro del Libro Maestro al que pertenece.

Texto: La economía global ha experimentado un crecimiento sostenido en los últimos años, lo que ha llevado a una mayor interconexión entre países y a la aparición de nuevas oportunidades comerciales.",37.1217431097003,0.7098987698554993,0.26666666666666666,1.84,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos muestran lo que una organización tiene, sin importar cómo se hubiese financiado.",45.754935949902325,0.8353201746940613,0.35294117647058826,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de activos corrientes super liquidos, la empresa tiene 0,93 dólares.

Texto: La rentabilidad anual media del mercado de bonos de Estados Unidos ha aumentado desde el año 1926 en un promedio anual del 5,4% hasta el año 2018, con una variación entre el mínimo de -3,7% y el máximo de 14,3%.",30.120998337827427,0.6813912391662598,0.13636363636363635,3.0526315789473686,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta per capita más alta de América Latina, aproximadamente US$25.000 por persona (datos del 2019).",38.279372697860545,0.8172792792320251,0.47619047619047616,0.9047619047619048,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"La empresa muestra su ganancia o pérdida durante un período y explica, mediante la fórmula de ""ingresos - (costos + gastos)"", cómo se obtuvo ese resultado.

Es decir, para calcular el beneficio o pérdida, se restan los costos y gastos totales a los ingresos obtenidos durante el período examinado.",40.603816587589414,0.8001923561096191,0.3243243243243244,1.8076923076923077,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El estado de resultados muestra la solvencia de una operación, mientras que el EFE analyza su liquidez. (Ross, Westerfield y Bradford, 2018)

Translation: The income statement shows the solvency of an operation, while the cash flow statement analyzes its liquidity. (Ross, Westerfield and Bradford, 2018).",39.5164745521282,0.7429483532905579,0.3142857142857143,1.5,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como las costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.

Translation: Tariff: the official rate that determines the fees to be paid in various areas such as legal costs, customs, railways, etc. Fee, evaluation, rule, law.",49.31612818352204,0.8011770844459534,0.4470588235294118,1.9615384615384615,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","Al principio, cada moneda valoraba aproximadamente $300, pero en finales de 2019 alcanzó los $15.000 y sigue fluctuando.",32.42629829298887,0.7454439401626587,0.22727272727272727,0.8260869565217391,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% del 2018 hasta alcanzar el 17% en 2028.

Texto: El precio de la gasolina ha subido un 30 centavos por gallón en las últimas semanas.",34.515986089212625,0.700205385684967,0.3333333333333333,1.76,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de solicitar un crédito y así acumular una deuda, preguntese las siguientes cuestiones: ¿Necesito realmente este artículo ahora o puedo esperar a ahorrar el dinero suficiente para comprarlo?, ¿Puedo calificarme para el crédito?, ¿Cuál es la tasa de interés y hay costos adicionales?, ¿Cuánto será mi pago mensual y cuándo vence el crédito?, ¿Tengo suficiente capacidad financiera para pagar el crédito  Puedo pagarlo a tiempo?, ¿Qué consecuencias tendría si no hiciera los pagos a tiempo?, ¿Cuál sería mi gasto adicional por usar el crédito?, ¿Qué debo renunciar para pagar el crédito (coste de oportunidad)?. Considerando todo lo anterior, ¿es rentable utilizar el crédito?",42.98865519217663,0.8610275387763977,0.6728971962616822,1.0,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el principal representante de las ideologías predominantes durante los siglos XV y XVI. En una serie de advertencias, recomendaba a la gente cultivar terrenos incultos, reducir el consumo de artículos extranjeros y modas frivolas; mantener altos los precios de los productos vendibles al exterior y bajarlos cuando fueran efectivos en la competencia, además de otras medidas relacionadas con tarifas, retenes de mercancías, entre otros.

Texto: El científico Stephen Hawking dijo que el universo podría ser una computadora y que la inteligencia artificial podría llegar a superar la capacidad intelectual humana.",35.021748829293585,0.8019787073135376,0.4022346368715084,1.273972602739726,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"El modelo económico predominante en el mundo occidental desde la mitad de siglo XX es el de las economías de mercados, cuyos principales representantes fueron el economista austríaco Friedrich von Hayek y el estadounidense Milton Friedman, ambos defensores del liberalismo económico. Este modelo ideológico nació en la llamada ""escuela austríaca"" al comienzo del siglo XX y fue adoptado y expandido por la Universidad de Chicago.",40.159867917386414,0.8360634446144104,0.49572649572649574,0.9558823529411765,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe incluye: tu grado de endeudamiento; si pagaste a tiempo; si tienes algún préstamo sin pagar; cuánto tiempo has utilizado crédito; la cantidad de crédito disponible para ti; la cantidad de crédito que estás usando en todas tus cuentas de crédito; si una de tus cuentas ha pasado a cobros; si te declaraste en quiebra en los últimos 7 o 10 años; si tu bienes han sido embargados; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o gastos médicos; consultas realizadas sobre tu crédito por terceros (por ejemplo, inquilinos y entidades crediticias a las que solicitaste crédito).",25.476271808253312,0.7743312120437622,0.38999999999999996,0.921875,0
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,mistral,few-shot,R0,0.3,0.9,1.15,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta vigente en 2019 resuma así:

Categorías de impuesto a la renta:
- Rentas de capital: afectan a los ingresos provenientes de intereses, dividendos y ganancias de la venta de activos. Tasa general: 25% o 27,5%.
- Rentas laborales: aplican a los ingresos de trabajadores dependientes y jubilados. Son progresivas en escalones (desde 0% al 40%).
- Rentas mixtas: se calculan sumando todas las rentas, restándose los impuestos pagados en primera y segunda categoría. Tasa global progresiva (desde 0% al 40%).
- Rentas de no residentes: tasa adicional: 35%. Afectan a transferencias fuera del país.",40.503661738574166,0.7606503367424011,0.38181818181818183,0.7851239669421488,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,few-shot,R4,0.2,0.85,1.1,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".

Texto: El científico Smith explica que la evolución de las especies es un proceso lento y continuo que involucra la adaptación de las poblaciones a sus entornos.",61.56014094617964,0.7501648664474487,0.27999999999999997,3.7,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar por día en una caja o botella, además de los monedas de cambio.",32.743174965742526,0.8018930554389954,0.30303030303030304,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,Determinar precios para los productos es uno de los desafíos principales en el negocio.,39.981527093596064,0.896896481513977,0.3703703703703704,0.8235294117647058,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.","La cantidad resultante es de 190 dóllares, por lo que el IVA sobre un kilo de pan es de 190 dólares.",35.89189928845101,0.7551410794258118,0.23255813953488372,1.4,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada dólar 100 facturado, la empresa gasta 2,2 dólares en intereses.

Texto: El salario promedio anual de un trabajador en Estados Unidos es de $49.620.",38.78273128473358,0.7061381340026855,0.2222222222222222,2.5454545454545454,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,few-shot,R4,0.2,0.85,1.1,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","En general, se considera que la rentabilidad media anual de una inversión en países desarrollados oscila entre el 6% y el 8%.

Texto: El precio de las acciones de Microsoft ha aumentado en un promedio del 12 % por año durante los últimos diez años.",38.618000250434996,0.8099775314331055,0.4109589041095891,1.8333333333333333,0
