experiment_id,run_ts,dataset_name,sample_id,model_name,ruleset_name,prompt_type,source_text,reference_text,generated_text,prompt_text,status,error_message,inference_seconds,input_chars,output_chars,input_words,output_words,flag_artifacts,flag_prompt_leak,flag_truncation,flag_generic,empty_output,compression_ratio,n_flags
exp_medium_batch_v1,20260308_155905,FEINA,1316_LibroUAC_Sincopyright.pdf,llama3,R2,zero-shot,"En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Las remuneraciones de los trabajadores independientes se denominan ""honorarios"". Están sujetas solo a una retención de impuesto a la renta a cuenta del impuesto anual. Asimismo, no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Los honorarios de los trabajadores independientes se pagan sin deducciones previsionales. Solo se retiene un 10,75% para impuestos y no hay descuentos adicionales.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.

Versión simplificada:",success,,3.8657,321,163,50,23,False,False,False,False,False,0.46,0
exp_medium_batch_v1,20260308_155905,FEINA,1316_LibroUAC_Sincopyright.pdf,mistral,R0,zero-shot,"En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Las remuneraciones de los trabajadores independientes se denominan ""honorarios"". Están sujetas solo a una retención de impuesto a la renta a cuenta del impuesto anual. Asimismo, no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Independientemente pagados se llaman ""honorarios"". Solo se retiene impuesto sobre la renta anual (10,75% desde enero de 2020), sin aplicar descuentos previsionales como suelen hacerse con los salarios de trabajadores dependientes.

(Independent payments are called ""honoraries"". Only annual income tax is withheld (10.75% since January 2020), without applying the usual pension contributions as with dependent workers' salaries.)","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.

Versión simplificada:",success,,7.7551,321,429,50,57,False,False,False,False,False,1.14,0
exp_medium_batch_v1,20260308_155905,FEINA,1316_LibroUAC_Sincopyright.pdf,mistral,R2,zero-shot,"En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Las remuneraciones de los trabajadores independientes se denominan ""honorarios"". Están sujetas solo a una retención de impuesto a la renta a cuenta del impuesto anual. Asimismo, no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.","Sobre el pago a trabajadores independientes, se les conoce como ""honorarios"". Solo se retiene impuesto sobre la renta anual (10,75% desde enero de 2020), sin descuentos previos como los salarios de trabajadores dependientes.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
En cuanto a las remuneraciones de los trabajadores independientes, se denominan «honorarios», están afectas solo a una retención de impuesto a la renta a cuenta del impuesto anual (tasa de 10,75 % desde enero de 2020) y no están sujetas a descuentos previsionales como las remuneraciones de los trabajadores dependientes.

Versión simplificada:",success,,3.7986,321,224,50,33,False,False,False,False,False,0.66,0
exp_medium_batch_v1,20260308_155905,FEINA,11507_LibroBAC.pdf,llama3,R0,zero-shot,La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.,La importancia de un historial crediticio limpio y algunos consejos si es necesario corregirlo.,"Tener un historial de crédito perfecto es importante. Si necesita corregirlo, sigue estos consejos.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.

Versión simplificada:",success,,6.8288,111,99,18,14,False,False,False,False,False,0.7777777777777778,0
exp_medium_batch_v1,20260308_155905,FEINA,11507_LibroBAC.pdf,llama3,R2,zero-shot,La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.,La importancia de un historial crediticio limpio y algunos consejos si es necesario corregirlo.,"Importar un buen historial de crédito es importante. Si necesita corregirlo, sigue estos consejos.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.

Versión simplificada:",success,,4.3656,111,98,18,14,False,False,False,False,False,0.7777777777777778,0
exp_medium_batch_v1,20260308_155905,FEINA,11507_LibroBAC.pdf,mistral,R0,zero-shot,La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.,La importancia de un historial crediticio limpio y algunos consejos si es necesario corregirlo.,"Importante haber un buen historial de crédito. Aquí algunas sugerencias si es necesario mejorarlo.

(","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.

Versión simplificada:",success,,6.8601,111,101,18,15,False,False,True,False,False,0.8333333333333334,1
exp_medium_batch_v1,20260308_155905,FEINA,11507_LibroBAC.pdf,mistral,R2,zero-shot,La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.,La importancia de un historial crediticio limpio y algunos consejos si es necesario corregirlo.,"Importante haber un buen historial de crédito. Aquí algunos consejos si es necesario mejorarlo.

[Translation: The importance of a spotless credit history and some advice if necessary to correct it.
Simplified version: It's important to have a good credit history. Here are some tips if you need to improve it.]","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
La importancia de un historial de crédito impecable y algunos consejos en caso de que sea necesario corregirlo.

Versión simplificada:",success,,3.8244,111,311,18,50,False,False,False,False,False,2.7777777777777777,0
exp_medium_batch_v1,20260308_155905,FEINA,14081_LibroBAC.pdf,llama3,R0,zero-shot,"Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.","Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o los impuestos, y los criterios para formular una estructura impositiva.","Este capítulo explica qué son los impuestos y por qué se pagan, y cómo se pueden organizar.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.

Versión simplificada:",success,,8.6334,174,91,28,17,False,False,False,False,False,0.6071428571428571,0
exp_medium_batch_v1,20260308_155905,FEINA,14081_LibroBAC.pdf,llama3,R2,zero-shot,"Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.","Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o los impuestos, y los criterios para formular una estructura impositiva.","Este capítulo explica qué son los impuestos y por qué se pagan, y cómo se deben organizar.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.

Versión simplificada:",success,,5.1249,174,90,28,17,False,False,False,False,False,0.6071428571428571,0
exp_medium_batch_v1,20260308_155905,FEINA,14081_LibroBAC.pdf,mistral,R0,zero-shot,"Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.","Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o los impuestos, y los criterios para formular una estructura impositiva.","Este capítulo explica concepto y objetivos de la impositiva (tributación) y cómo establecer su estructura.

(","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.

Versión simplificada:",success,,6.2899,174,109,28,16,False,False,True,False,False,0.5714285714285714,1
exp_medium_batch_v1,20260308_155905,FEINA,14081_LibroBAC.pdf,mistral,R2,zero-shot,"Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.","Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o los impuestos, y los criterios para formular una estructura impositiva.","Este capítulo explica concepto y objetivos de las impuestos o tributaciones, así como cómo crear una estructura fiscal.

(","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.

Versión simplificada:",success,,4.584,174,122,28,19,False,False,True,False,False,0.6785714285714286,1
exp_medium_batch_v1,20260308_155905,FEINA,17585_LibroBAC.pdf,llama3,R0,zero-shot,"Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.","El dinero mercancía es el uso de algunos bienes como dinero, por ejemplo, ganado, cuentas, entre otros.","Dinero mercancía: Algunos bienes se usan como dinero, como ganado o cuentas.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.

Versión simplificada:",success,,8.5834,83,76,12,12,False,False,False,False,False,1.0,0
exp_medium_batch_v1,20260308_155905,FEINA,17585_LibroBAC.pdf,llama3,R2,zero-shot,"Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.","El dinero mercancía es el uso de algunos bienes como dinero, por ejemplo, ganado, cuentas, entre otros.","Usamos algunos bienes como si fueran dinero, como el ganado o las cuentas.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.

Versión simplificada:",success,,4.7084,83,74,12,13,False,False,False,False,False,1.0833333333333333,0
exp_medium_batch_v1,20260308_155905,FEINA,17585_LibroBAC.pdf,mistral,R0,zero-shot,"Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.","El dinero mercancía es el uso de algunos bienes como dinero, por ejemplo, ganado, cuentas, entre otros.","Usar bienes como dinero, por ejemplo: ganado, joyas, etc.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.

Versión simplificada:",success,,5.5018,83,57,12,9,False,False,False,False,False,0.75,0
exp_medium_batch_v1,20260308_155905,FEINA,17585_LibroBAC.pdf,mistral,R2,zero-shot,"Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.","El dinero mercancía es el uso de algunos bienes como dinero, por ejemplo, ganado, cuentas, entre otros.","Usar bienes como dinero: Por ejemplo, ganados y cuentas.

(Using goods as money: For example, livestock and accounts.)","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Dinero mercancía: Uso de algunos bienes como dinero, ejemplo: ganado, cuentas, etc.

Versión simplificada:",success,,2.6043,83,118,12,18,False,False,False,False,False,1.5,0
exp_medium_batch_v1,20260308_155905,FEINA,15741_LibroBAC.pdf,llama3,R0,zero-shot,"En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.","En este marco, surgen los seguros. Son una modalidad financiera que permite a las personas visualizar el futuro probable y tener los recursos económicos para enfrentarlo.","Los seguros son una forma de ahorrar dinero para el futuro, lo que te permite estar preparado para cualquier situación inesperada.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.

Versión simplificada:",success,,8.6589,195,130,30,21,False,False,False,False,False,0.7,0
exp_medium_batch_v1,20260308_155905,FEINA,15741_LibroBAC.pdf,llama3,R2,zero-shot,"En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.","En este marco, surgen los seguros. Son una modalidad financiera que permite a las personas visualizar el futuro probable y tener los recursos económicos para enfrentarlo.",Los seguros son una forma de ahorrar dinero para el futuro. Permiten a las personas prepararse para lo que pueda suceder y tener los recursos necesarios para enfrentar cualquier situación.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.

Versión simplificada:",success,,5.2487,195,188,30,30,False,False,False,False,False,1.0,0
exp_medium_batch_v1,20260308_155905,FEINA,15741_LibroBAC.pdf,mistral,R0,zero-shot,"En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.","En este marco, surgen los seguros. Son una modalidad financiera que permite a las personas visualizar el futuro probable y tener los recursos económicos para enfrentarlo.","Seguros son una forma financiera que permite a las personas prepararse para situaciones imprevistas del futuro, brindándoles recursos económicos para enfrentarlas.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.

Versión simplificada:",success,,6.0119,195,163,30,21,False,False,False,False,False,0.7,0
exp_medium_batch_v1,20260308_155905,FEINA,15741_LibroBAC.pdf,mistral,R2,zero-shot,"En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.","En este marco, surgen los seguros. Son una modalidad financiera que permite a las personas visualizar el futuro probable y tener los recursos económicos para enfrentarlo.","Seguros son una forma de financiar que permite a las personas prepararse para un futuro inesperado, ofreciendo recursos económicos necesarios.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
En este marco de asuntos surgen los Seguros, como una forma o modalidad financiera, que permite a las personas visualizar el futuro contingencial y tener los recursos económicos para enfrentarlo.

Versión simplificada:",success,,2.5732,195,142,30,20,False,False,False,False,False,0.6666666666666666,0
exp_medium_batch_v1,20260308_155905,FEINA,3826_LibroBAC.pdf,llama3,R0,zero-shot,"El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.","La riqueza o economía del país se constituye por el beneficio de los minerales. La transformación de la madera y de los productos forestales, la agricultura, el aprovechamiento de la navegación o energía. La pesca, la transformación industrial, la distribución, el transporte y el comercio de los productos.","La riqueza de un país se basa en la extracción de minerales y metales, la transformación de madera y productos forestales, la agricultura, la cría de animales, el aprovechamiento de la energía, la pesca, la industria, la distribución, el transporte y el comercio.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.

Versión simplificada:",success,,9.3601,421,263,66,43,False,False,False,False,False,0.6515151515151515,0
exp_medium_batch_v1,20260308_155905,FEINA,3826_LibroBAC.pdf,llama3,R2,zero-shot,"El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.","La riqueza o economía del país se constituye por el beneficio de los minerales. La transformación de la madera y de los productos forestales, la agricultura, el aprovechamiento de la navegación o energía. La pesca, la transformación industrial, la distribución, el transporte y el comercio de los productos.","La riqueza de un país se basa en la extracción de minerales y metales, la transformación de madera y productos forestales, la agricultura, la cría de animales, la energía, la pesca, la industria, la distribución, el transporte y el comercio.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.

Versión simplificada:",success,,5.7996,421,241,66,40,False,False,False,False,False,0.6060606060606061,0
exp_medium_batch_v1,20260308_155905,FEINA,3826_LibroBAC.pdf,mistral,R0,zero-shot,"El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.","La riqueza o economía del país se constituye por el beneficio de los minerales. La transformación de la madera y de los productos forestales, la agricultura, el aprovechamiento de la navegación o energía. La pesca, la transformación industrial, la distribución, el transporte y el comercio de los productos.","La minería y metales, la madera y productos forestales, la agricultura con cultivos, criar animales domésticos, navegación o energía utilizada, pesca, industria, distribución, transporte y comercio de artículos fabricados, son lo que forma la riqueza o economía de un país.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.

Versión simplificada:",success,,7.2205,421,273,66,40,False,False,False,False,False,0.6060606060606061,0
exp_medium_batch_v1,20260308_155905,FEINA,3826_LibroBAC.pdf,mistral,R2,zero-shot,"El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.","La riqueza o economía del país se constituye por el beneficio de los minerales. La transformación de la madera y de los productos forestales, la agricultura, el aprovechamiento de la navegación o energía. La pesca, la transformación industrial, la distribución, el transporte y el comercio de los productos.","La minería y especialmente los metales, la madera y otros productos forestales, la agricultura con sus cultivos, la cría de animales domésticos, el uso de navegación o energía, la pesca, la industria y su transformación, la distribución, transporte y comercio de artículos manufacturados, todo esto es lo que forma la riqueza o economía de un país.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
El beneficio de los minerales y especialmente de los metales; la transformación de la madera y demás productos forestales, la agricultura con sus cultivos, la cría y levante de animales domésticos, el aprovechamiento de la navegación o energía; la pesca, la transformación industrial, la distribución, el transporte y el comercio de los artículos elaborados, todo ello es lo que constituye la riqueza o economía del país.

Versión simplificada:",success,,4.9862,421,348,66,56,False,False,False,False,False,0.8484848484848485,0
exp_medium_batch_v1,20260308_155905,FEINA,678_LibroBAC.pdf,llama3,R0,zero-shot,También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.,También viven en una cultura de prosperidad y se preparan para situación temporales de carencia.,Viven en una cultura próspera y también se preparan para tiempos difíciles.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.

Versión simplificada:",success,,7.0269,114,75,16,12,False,False,False,False,False,0.75,0
exp_medium_batch_v1,20260308_155905,FEINA,678_LibroBAC.pdf,llama3,R2,zero-shot,También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.,También viven en una cultura de prosperidad y se preparan para situación temporales de carencia.,"Viven en una cultura próspera, pero también se preparan para momentos difíciles.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.

Versión simplificada:",success,,4.5854,114,80,16,12,False,False,False,False,False,0.75,0
exp_medium_batch_v1,20260308_155905,FEINA,678_LibroBAC.pdf,mistral,R0,zero-shot,También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.,También viven en una cultura de prosperidad y se preparan para situación temporales de carencia.,"Ellos viven en una cultura rica y a la vez se preparan para carencias temporal.

(They live in a rich culture and at the same time prepare for temporary scarcities.)","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.

Versión simplificada:",success,,5.1221,114,165,16,30,False,False,False,False,False,1.875,0
exp_medium_batch_v1,20260308_155905,FEINA,678_LibroBAC.pdf,mistral,R2,zero-shot,También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.,También viven en una cultura de prosperidad y se preparan para situación temporales de carencia.,Ellos viven en una cultura rica y a la vez se preparan para carencias temporales.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.

Versión simplificada:",success,,2.3847,114,81,16,15,False,False,False,False,False,0.9375,0
exp_medium_batch_v1,20260308_155905,FEINA,3995_LibroBAC.pdf,llama3,R0,zero-shot,"Se demuestra entonces, con este ejemplo, que la productividad, o sea producir más y a menor costo, aumenta las posibilidades de empleo de la población.",Entonces se demuestra que la productividad aumenta las posibilidades de empleo de la población.,"La productividad, que es producir más a un costo menor, hace que sea más probable que la gente tenga trabajo.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Se demuestra entonces, con este ejemplo, que la productividad, o sea producir más y a menor costo, aumenta las posibilidades de empleo de la población.

Versión simplificada:",success,,7.3086,151,109,25,20,False,False,False,False,False,0.8,0
exp_medium_batch_v1,20260308_155905,FEINA,3995_LibroBAC.pdf,llama3,R2,zero-shot,"Se demuestra entonces, con este ejemplo, que la productividad, o sea producir más y a menor costo, aumenta las posibilidades de empleo de la población.",Entonces se demuestra que la productividad aumenta las posibilidades de empleo de la población.,La productividad es clave para crear más empleos y reducir costos.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Se demuestra entonces, con este ejemplo, que la productividad, o sea producir más y a menor costo, aumenta las posibilidades de empleo de la población.

Versión simplificada:",success,,3.9716,151,66,25,11,False,False,False,False,False,0.44,0
