sample36_id,texto_eval_id,system_name,system_family,source_text,reference_text,generated_text,version,src_words,pred_words,ref_words,src_sentences,pred_sentences,ref_sentences,sari,bleu,fernandez_huerta_pred,fernandez_huerta_src,fernandez_huerta_delta,compression_ratio_eval,sentence_splits,levenshtein_similarity,exact_copy,additions_proportion,deletions_proportion,inflesz_pred,inflesz_src,inflesz_delta,rouge1_f,rouge2_f,rougeL_f,bertscore_f1,sbert_similarity
27,63,lora_mistral_self_refine_llama3,self_refine,"Hable con ellos, déles la cara, y hágales saber que está haciendo todo lo que puede para pagarles.","Hable con ellos, enfréntelos y comuníqueles que está haciendo lo posible para pagarles.","Comuníquese con ellos, déles la cara y hágales saber que está haciendo todo lo posible para pagarles.",self_refine,18,17,13,1,1,1,43.61745980857478,31.872714733206724,73.78117647058824,91.17333333333335,-17.39215686274511,0.9444444444444444,0,0.864321608040201,0,0.11764705882352941,0.16666666666666666,57.90558823529412,74.61833333333335,-16.712745098039235,0.6285714285714286,0.36363636363636365,0.5714285714285715,0.817584753036499,
28,64,lora_mistral_self_refine_llama3,self_refine,Pero ¿en qué se compite?,Pero ¿en qué se compite?,¿En qué se compete?,self_refine,5,4,5,1,1,1,14.761904761904761,19.3576934939088,91.34,90.44,0.9000000000000057,0.8,0,0.7906976744186046,0,0.25,0.4,109.38500000000002,102.155,7.230000000000018,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.8919761180877686,
29,65,lora_mistral_self_refine_llama3,self_refine,"Por otra parte, algunas personas sostienen que un impuesto de 10 por ciento impondría el mismo sacrificio a ambas familias.","Por otra parte, algunas personas sostienen que un impuesto de diez por ciento impondría el mismo sacrificio a ambas familias.",Algunas personas creen que un impuesto del 10% sería igual de duro para ambas familias.,self_refine,20,15,20,1,1,1,17.196672821995772,11.464543691372107,92.04,84.74000000000001,7.299999999999997,0.75,0,0.6666666666666666,0,0.4,0.55,79.69500000000001,65.35000000000002,14.344999999999985,0.4864864864864864,0.2285714285714286,0.4324324324324324,0.8434344530105591,
30,66,lora_mistral_self_refine_llama3,self_refine,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, adoptó la forma de mercancía. Luego se convirtió en dinero-papel, cuentas corrientes y otras formas.",self_refine,27,18,19,1,2,1,59.69642321616006,54.62268442759874,75.50666666666667,94.17333333333333,-18.666666666666657,0.6666666666666666,1,0.7601476014760148,0,0.1111111111111111,0.4074074074074074,73.23500000000001,66.77203703703705,6.462962962962962,0.8717948717948718,0.7027027027027027,0.8717948717948718,0.9558225274085999,
31,67,lora_mistral_self_refine_llama3,self_refine,"¿Son estos sólo sueños, o son metas reales?",¿Estos son sólo sueños o son metas reales?,¿Son estos sueños reales?,self_refine,8,4,8,1,1,1,26.53110778110778,10.62372743739878,76.34,96.59,-20.25,0.5,0,0.7352941176470589,0,0.0,0.5,93.81000000000002,97.59750000000001,-3.7874999999999943,0.6666666666666666,0.15384615384615383,0.5333333333333333,0.8621978163719177,
32,68,lora_mistral_self_refine_llama3,self_refine,"En los pueblos donde el principio de la elección se extiende a todo, no hay propiamente hablando carrera pública.",En los pueblos donde el principio de la elección se extiende a todo no existe la carrera pública.,"En los pueblos donde todos pueden elegir, no hay una carrera pública como tal.",self_refine,19,14,18,1,1,1,27.24569365149075,16.219748681741695,88.12571428571428,84.62947368421054,3.496240601503743,0.7368421052631579,0,0.5968586387434555,0,0.42857142857142855,0.5789473684210527,77.135,66.51394736842106,10.621052631578948,0.4571428571428572,0.30303030303030304,0.4571428571428572,0.8490685224533081,
33,69,lora_mistral_self_refine_llama3,self_refine,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",Sin entusiasmo no se logró nada grande.,"Sin entusiasmo, nunca se logra hacer algo grande.",self_refine,12,8,7,1,1,1,39.68604498655649,12.549310621989482,74.09,68.34,5.75,0.6666666666666666,0,0.6031746031746031,0,0.375,0.5833333333333334,74.23500000000001,59.85166666666669,14.383333333333326,0.5333333333333333,0.15384615384615383,0.5333333333333333,0.8926658630371094,
34,70,lora_mistral_self_refine_llama3,self_refine,"Por tanto, este método calcula interés sobre interés.","Por eso, este método calcula interés sobre interés.",Este método calcula interés sobre intereses.,self_refine,8,6,8,1,1,1,40.66378066378067,28.319415510892387,19.83999999999998,51.59,-31.750000000000025,0.75,0,0.8247422680412371,0,0.16666666666666666,0.375,24.318333333333328,50.8725,-26.554166666666674,0.7368421052631579,0.7058823529411764,0.7368421052631579,0.924564003944397,
35,71,lora_mistral_self_refine_llama3,self_refine,"El resultado es aproximado a $300,000 en seis años.",El resultado es aproximadamente trescientos mil dólares en seis años.,El resultado es aproximadamente trescientos mil dólares en seis años.,self_refine,10,10,10,1,1,1,100.0,100.00000000000004,52.64,100.64,-48.0,1.0,0,0.7,0,0.4,0.4,47.315000000000026,97.155,-49.839999999999975,1.0,1.0,1.0,1.0,
36,72,lora_mistral_self_refine_llama3,self_refine,Documente todos sus gastos e ingresos o compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos y compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos para compararlos con lo planeado.,self_refine,20,11,20,1,1,1,25.265524586678637,22.828048148241496,66.65818181818184,93.74000000000001,-27.081818181818164,0.55,0,0.7045454545454546,0,0.2727272727272727,0.6,59.9077272727273,74.69500000000001,-14.787272727272708,0.5,0.4,0.5,0.7837526798248291,
