row_id,idFinal,source_text,reference_text,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex,rules_list,n_rules,main_rule,main_rule_name,families_list,n_families,main_family,src_words,src_sentences,has_number,has_money,has_percent,n_rules_bucket,length_bucket,lex_bucket,stratum,split_stratum
5,74_LibroBAC.pdf,"Luego de haber obtenido la anterior información y haber hecho acopio de las fuentes bibliográficas y virtuales respectivas, el equipo procedió a realizar la redacción o construcción del libro.",El equipo realizó la redacción del libro luego de obtener la información anterior y reunir las fuentes bibliográficas y virtuales respectivas.,Fiorella,19.0,5.0,6.0,1.0,,,,,,1,"[19, 5, 6, 1]",4,19.0,Sentence Order,"['structural', 'reduction', 'lexical']",3,structural,29,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
4143,97b_LibroUAC_Sincopyright.pdf,"El dinero plástico ha sido el mayor competidor del cheque y del uso de dinero en efectivo, principalmente por la facilidad de empleo y porque evita el porte de billetes o de talonarios de cheques, lo que garantizaría más seguridad en las operaciones comerciales y de créditos que se realicen.","El dinero plástico es el mayor competidor del cheque y del uso de dinero en efectivo, principalmente por la facilidad de empleo y porque evita el porte de billetes o de talonarios de cheques que garantiza más seguridad en las operaciones comerciales y de créditos que se realicen.",María Annette,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,50,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4159,992_LibroUAC_Sincopyright.pdf,"Para la inversión, la rentabilidad se presenta como un valor agregado, mientras que, para el costo, representa un monto que aumenta el crédito.","Para la inversión la rentabilidad se presenta como un valor agregado, mientras que para el costo representa un monto que aumenta el crédito.",María Annette,16.0,,,,,,,,,0,[16],1,16.0,Parenthetical Phrases,['reduction'],1,reduction,23,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4164,1036_LibroUAC_Sincopyright.pdf,EL BANCO B TE OFRECE LOS $2.000 DURANTE UN AÑO A UNA TASA DE INTERÉS ANUAL DEL 9%.,EL BANCO B TE OFRECE LOS DOS MIL DÓLARES A UN AÑO A UNA TASA DE INTERÉS ANUAL DEL NUEVE POR CIENTO.,María Annette,14.0,,,,,,,,,0,[14],1,14.0,Use of Numerical Expressions,['structural'],1,structural,18,2,1,1,1,r1,medium,0,fam=structural | rules=r1 | len=medium | num=1 | lex=0,fam=structural | rules=r1 | len=medium
4165,1040_LibroUAC_Sincopyright.pdf,"Si se cuenta con la tasa de interés anual y se necesita calcular el interés semestral, entonces, hay que dividir la tasa por 2, por 4 si es trimestral, por 12 si es mensual y por 365 si es diario.","Si se cuenta con la tasa de interés anual y se necesita calcular el interés semestral, entonces hay que dividir la tasa por dos, por cuatro si es trimestral, por doce si es mensual y por trecientos sesenta y cinco si es diario.",María Annette,14.0,,,,,,,,,0,[14],1,14.0,Use of Numerical Expressions,['structural'],1,structural,40,1,1,0,0,r1,long,0,fam=structural | rules=r1 | len=long | num=1 | lex=0,fam=structural | rules=r1 | len=long
4169,671_LibroBAC.pdf,"Son personas que disfrutan lo poco o mucho que poseen, lo cuidan y si es posible lo incrementan.","Son personas que disfrutan lo que poseen, lo cuidan y lo incrementan si pueden.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,18,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4170,672_LibroBAC.pdf,"Las personas realistas, ven los dos lados de la moneda: Lo que poseen y lo que no.","Las personas realistas, ven lo que poseen y lo que no.",Sugeily,6.0,,,,,,,,,0,[6],1,6.0,Complex Phrases,['lexical'],1,lexical,17,1,0,0,0,r1,medium,0,fam=lexical | rules=r1 | len=medium | num=0 | lex=0,fam=lexical | rules=r1 | len=medium
4171,678_LibroBAC.pdf,También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.,También viven en una cultura de prosperidad y se preparan para situación temporales de carencia.,Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,16,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4175,884_LibroBAC.pdf,"Hay que agregar que las decisiones adecuadas, basadas en la verdad y el bien, en torno a los conceptos antes indicados contribuyen al logro de la libertad financiera.",Hay que agregar las decisiones adecuadas sobre los conceptos anteriores contribuyen al logro de la libertad financiera.,Sugeily,16.0,,,,,,,,,0,[16],1,16.0,Parenthetical Phrases,['reduction'],1,reduction,28,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4181,92_LibroNEFE_Sincopyright.pdf,Las fugas de dinero te dejan menos dinero disponible para ahorrar y cumplir tus sueños.,Las fugas de dinero dejan menos dinero disponible para ahorrar y cumplir sueños.,Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,15,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4184,111_LibroNEFE_Sincopyright.pdf,'¿Qué edad vas a tener si no vas a la universidad?,¿Qué edad vas a tener si no vas a la universidad?,Sugeily,21.0,,,,,,,,,0,[21],1,21.0,Use of Complex Punctuation Marks,['structural'],1,structural,11,1,0,0,0,r1,short,0,fam=structural | rules=r1 | len=short | num=0 | lex=0,fam=structural | rules=r1 | len=short
4188,1936_LibroBAC.pdf,"La economía, dice alguna definición más moderna, es el estudio de la manera en que las sociedades utilizan los recursos escasos para producir mercancías valiosas y distribuirlas entre los diferentes individuos.","En términos modernos, la economía ""es la manera en que las sociedades utilizan los recursos escasos para producir mercancías valiosas y distribuirlas entre los diferentes individuos"".",Sugeily,16.0,,,,,,,,,0,[16],1,16.0,Parenthetical Phrases,['reduction'],1,reduction,31,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4193,1942_LibroBAC.pdf,"Ejemplos de estos productos útiles son los computadores, relojes, casas y miles de productos.","Ejemplos de estos productos útiles son los computadores, relojes, casas y otros miles.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,14,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4194,1944_LibroBAC.pdf,"Por otro lado, la hierba mala generalmente no tiene uso práctico y no se clasifica como un bien económico.","Por otro lado, la hierba mala no tiene uso práctico y no se clasifica como un bien económico.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,19,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4199,3623_LibroBAC.pdf,No habría refrigeradora ni probablemente una simple heladera primitiva para conservar frescos los alimentos.,No habría refrigeradora o una simple heladera primitiva para conservar frescos los alimentos.,Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,14,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4203,3634_LibroBAC.pdf,"Si el padre y la madre provenían de otras tierras, lo más probable era que no supiesen leer ni escribir.","Si los padres provenían de otras tierras, lo más probable era que no supiesen leer ni escribir.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,20,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4206,3640_LibroBAC.pdf,"Sí, la expresión nivel de vida.","Sí, nivel de vida.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,6,1,0,0,0,r1,short,0,fam=reduction | rules=r1 | len=short | num=0 | lex=0,fam=reduction | rules=r1 | len=short
4208,3644_LibroBAC.pdf,"La casa tiene cuatro cuartos separados para él y su esposa y para los niños y las niñas, los cuales ya van a la escuela y al colegio.","La casa tiene cuatro cuartos separados, para él y su esposa y para los niños y las niñas, que van a la escuela y al colegio.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,28,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4209,3647_LibroBAC.pdf,"Pero en el Barrio vive también don Rómulo, quien igualmente tiene una pulpería tan grande como la de don Juan.","En el Barrio también vive don Rómulo, que tiene una pulpería como la de don Juan.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,20,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4214,3773_LibroBAC.pdf,"Según el autor, ellas son una invitación a cambiar de actitud acerca del trabajo.","Según el autor, estas son una invitación a cambiar de actitud acerca del trabajo.",Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,14,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4217,3798_LibroBAC.pdf,"El carbón, el petróleo, la madera, los productos químicos, el agua, el coral, el aire y la lluvia son ejemplos de ese sector de producción.","Carbón, petróleo, madera, productos químicos, agua, coral, aire y lluvia son ejemplos de ese sector de producción.",Sugeily,15.0,,,,,,,,,0,[15],1,15.0,Sentence Length,['structural'],1,structural,25,1,0,0,0,r1,long,0,fam=structural | rules=r1 | len=long | num=0 | lex=0,fam=structural | rules=r1 | len=long
4221,3882_LibroBAC.pdf,"Esta es otra razón por la cual se le conocen como bienes primarios, porque sin ellos la gente no podría vivir.","Por esta razón se les conoce bienes primarios, porque sin ellos la gente no podría vivir.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,21,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4222,3887_LibroBAC.pdf,"También están los pescadores que se encuentran en las costas de los mares, así como en las ciénagas, lagunas y ríos dedicados a su oficio.","También están los pescadores que se ejercen su oficio en las costas de los mares, en las ciénagas, lagunas y ríos.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,25,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4229,3926_LibroBAC.pdf,"Todos debemos estar interesados en saber qué es la productividad, ya que frecuentemente nos repiten que el nivel de vida de un país depende de la productividad.","Todos deben interesarse por la productividad, ya que el nivel de vida de un país depende de la productividad.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,27,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4232,3946_LibroBAC.pdf,"Son dos palabras que se parecen, porque se construyen sobre la misma raíz lingüística, pero que quieren decir cosas diferentes.","Ambas palabras se construyen sobre la misma raíz lingüística, pero sus significados son diferentes.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,20,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4234,3949_LibroBAC.pdf,"Por producción, y esto ya lo señalamos atrás, se entiende la cantidad de bienes y servicios que genera y de que dispone el país.",Por producción se entiende la cantidad de bienes y servicios que genera y de los que dispone el país.,Sugeily,16.0,,,,,,,,,0,[16],1,16.0,Parenthetical Phrases,['reduction'],1,reduction,24,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4242,3978_LibroBAC.pdf,"Como obtienen mayores ganancias, con el dinero que ganan tienen posibilidad de seguir ampliando sus negocios.",Al obtener mayores ganancias tienen posibilidad de seguir ampliando sus negocios.,Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,16,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4243,5432_LibroBAC.pdf,Usted necesita darse cuenta de que muchas personas han fracasado financieramente.,Usted necesita reconocer que muchas personas han fracasado financieramente.,Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,11,1,0,0,0,r1,short,0,fam=reduction | rules=r1 | len=short | num=0 | lex=0,fam=reduction | rules=r1 | len=short
4245,5436_LibroBAC.pdf,¿Quiere tener el orgullo herido o realmente desea hacer más dinero?,¿Quiere sentirse mal o realmente desea hacer más dinero?,Sugeily,6.0,,,,,,,,,0,[6],1,6.0,Complex Phrases,['lexical'],1,lexical,11,1,0,0,0,r1,short,0,fam=lexical | rules=r1 | len=short | num=0 | lex=0,fam=lexical | rules=r1 | len=short
4247,5446_LibroBAC.pdf,¿Funcionará o no el presupuesto que ha hecho?,¿Funcionará o no el presupuesto que hizo?,Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,8,1,0,0,0,r1,short,0,fam=reduction | rules=r1 | len=short | num=0 | lex=0,fam=reduction | rules=r1 | len=short
4254,5478_LibroBAC.pdf,Usted probablemente no hace un presupuesto porque piensa que eliminará las partes divertidas de la vida.,Usted probablemente no hace un presupuesto porque piensa implica eliminar las partes divertidas de la vida.,Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,16,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4257,5488_LibroBAC.pdf,"Tal vez esté en un terrible problema, pero al menos es su problema y conoce el enredo muy bien.","Tal vez tenga un problema, pero al menos es su problema y conoce el enredo muy bien.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,19,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4258,5493_LibroBAC.pdf,Había una mujer que dictaba un seminario sobre cómo cambiar su vida.,Había una mujer que daba un seminario sobre cómo cambiar su vida.,Sugeily,1.0,,,,,,,,,1,[1],1,1.0,Word Frequency,['lexical'],1,lexical,12,1,0,0,0,r1,short,1,fam=lexical | rules=r1 | len=short | num=0 | lex=1,fam=lexical | rules=r1 | len=short
4260,5509_LibroBAC.pdf,Aún así todos permanecieron inflexibles acerca del provecho de ver el noticiero.,Pero todos permanecieron firmes acerca del provecho de ver el noticiero.,Sugeily,1.0,,,,,,,,,1,[1],1,1.0,Word Frequency,['lexical'],1,lexical,12,1,0,0,0,r1,short,1,fam=lexical | rules=r1 | len=short | num=0 | lex=1,fam=lexical | rules=r1 | len=short
4261,5521_LibroBAC.pdf,"Pues bien, he identificado las barreras presupuestales más comunes y espero que al hacerlo les haya dado algo de ánimo.","Pues bien, identifiqué las barreras presupuestales más comunes y espero que al hacerlo los haya animado.",Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,20,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4266,5540_LibroBAC.pdf,"Mejorar el uso del vehículo, si este se tiene.",Si tiene vehículo mejorar su uso.,Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,9,1,0,0,0,r1,short,0,fam=reduction | rules=r1 | len=short | num=0 | lex=0,fam=reduction | rules=r1 | len=short
4275,6572_LibroBAC.pdf,"Cuando se intenta definir el dinero, las personas piensan en monedas o billetes, lo cual es muy reducido porque el dinero es más que eso.",El dinero es más que monedas o billetes.,Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,25,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4276,6574_LibroBAC.pdf,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.",Sugeily,16.0,,,,,,,,,0,[16],1,16.0,Parenthetical Phrases,['reduction'],1,reduction,26,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4277,6579_LibroBAC.pdf,"De esto mismo se derivan cuatro esenciales funciones como: unidad de medida para el valor, medio de intercambio, acumulador o sintetizador de valor y medio de pagos diferidos.","De ahí nacen cuatro funciones esenciales: unidad de medida para el valor, medio de intercambio, acumulador o sintetizador de valor y medio de pagos diferidos.",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,28,1,0,0,0,r1,long,0,fam=reduction | rules=r1 | len=long | num=0 | lex=0,fam=reduction | rules=r1 | len=long
4281,7393_LibroBAC.pdf,"Crear una nueva mentalidad sería, por consiguiente, transformar actitudes.",Crear una nueva mentalidad sería transformar actitudes.,Sugeily,16.0,,,,,,,,,0,[16],1,16.0,Parenthetical Phrases,['reduction'],1,reduction,9,1,0,0,0,r1,short,0,fam=reduction | rules=r1 | len=short | num=0 | lex=0,fam=reduction | rules=r1 | len=short
4283,7407_LibroBAC.pdf,Miles de personas compran billetes de lotería semanalmente soñando con sacarse el premio mayor un día y convertirse en triunfadores por un mero golpe de suerte.,Muchas personas compran billetes de lotería semanalmente porque sueñan con ganar el premio mayor y convertirse en triunfadores por suerte.,Sugeily,12.0,,,,,,,,,0,[12],1,12.0,Use of Gerund,['morphosyntactic'],1,morphosyntactic,26,1,0,0,0,r1,long,0,fam=morphosyntactic | rules=r1 | len=long | num=0 | lex=0,fam=morphosyntactic | rules=r1 | len=long
4284,7418_LibroBAC.pdf,"¿Son estos sólo sueños, o son metas reales?",¿Estos son sólo sueños o son metas reales?,Sugeily,19.0,,,,,,,,,0,[19],1,19.0,Sentence Order,['structural'],1,structural,8,1,0,0,0,r1,short,0,fam=structural | rules=r1 | len=short | num=0 | lex=0,fam=structural | rules=r1 | len=short
4285,7421_LibroBAC.pdf,"Sería ridículo que soñáramos ahora con ser el mago Mandrake, eso está claro.","Sería ridículo que soñar ahora con ser el mago Mandrake, eso está claro.",Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,13,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4295,7449_LibroBAC.pdf,"Por eso me gusta tanto esa frase de Tagore que dice: Si cierras la puerta a todos los errores, dejarás fuera la verdad.","Por eso, Tagore dice que: Si cierras la puerta a todos los errores, dejarás fuera la verdad"".",Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,23,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4296,7451_LibroBAC.pdf, No digo que no debamos tener miedo.,No digo que no debamos tener miedo.,Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,8,1,0,0,0,r1,short,0,fam=reduction | rules=r1 | len=short | num=0 | lex=0,fam=reduction | rules=r1 | len=short
4299,9012_LibroBAC.pdf,"Al abrir una cuenta de ahorro, hay que tomar en cuenta los siguientes factores que determinan el rendimiento de la misma: Comisiones, cargos, cuotas y penalidades que normalmente se basan en requisitos de saldo mínimo o comisiones por transacción.","Al abrir una cuenta de ahorro, hay que tomar en cuenta los factores que determinan su rendimiento. Por ejemplo, las comisiones, cargos, cuotas y penalidades que normalmente basadas en requisitos de saldo mínimo o comisiones por transacción.",Sugeily,15.0,,,,,,,,,0,[15],1,15.0,Sentence Length,['structural'],1,structural,39,1,0,0,0,r1,long,0,fam=structural | rules=r1 | len=long | num=0 | lex=0,fam=structural | rules=r1 | len=long
4303,9030_LibroBAC.pdf,"Además, una cuenta de ahorros permite saber cuánto dinero se tiene disponible y cuánto se está gastando cada mes.","Además, una cuenta de ahorros permite saber cuánto dinero tiene disponible y cuánto gasta cada mes.",Sugeily,12.0,,,,,,,,,0,[12],1,12.0,Use of Gerund,['morphosyntactic'],1,morphosyntactic,19,1,0,0,0,r1,medium,0,fam=morphosyntactic | rules=r1 | len=medium | num=0 | lex=0,fam=morphosyntactic | rules=r1 | len=medium
4304,9032_LibroBAC.pdf,Ahorre una cierta cantidad cada mes Acostúmbrese a ahorrar una cantidad de dinero cada mes.,Ahorre una cierta una cantidad de dinero cada mes.,Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,15,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4305,9036_LibroBAC.pdf,Solo de esa manera puede organizar sus gastos y ahorrar la cantidad que necesita para sus metas y quizás las de su familia y lograr sus sueños.,Solo así puede organizar sus gastos y ahorrar lo necesario para cumplir sus metas y las de su familia.,Sugeily,15.0,,,,,,,,,0,[15],1,15.0,Sentence Length,['structural'],1,structural,27,1,0,0,0,r1,long,0,fam=structural | rules=r1 | len=long | num=0 | lex=0,fam=structural | rules=r1 | len=long
4310,9055_LibroBAC.pdf,"Pague más del pago mínimo de sus préstamos y tarjetas de crédito, si usted puede.","Si usted puede, pague más del pago mínimo de sus préstamos y tarjetas de crédito.",Sugeily,19.0,,,,,,,,,0,[19],1,19.0,Sentence Order,['structural'],1,structural,15,1,0,0,0,r1,medium,0,fam=structural | rules=r1 | len=medium | num=0 | lex=0,fam=structural | rules=r1 | len=medium
4312,9059_LibroBAC.pdf,Prepare comida en su casa y llévela al trabajo.,Prepare comida en su casa y llévela al trabajo.,Sugeily,,,,,,,,,,0,[],0,,,[],0,unknown,9,1,0,0,0,r1,short,0,fam=unknown | rules=r1 | len=short | num=0 | lex=0,fam=unknown | rules=r1 | len=short
4315,11723_LibroBAC.pdf,"Como dijimos, anteriormente, las condiciones de financiamiento del vehículo nuevo son mejores que las del vehículo usado.","Como dijimos, las condiciones de financiamiento del vehículo nuevo son mejores que las del vehículo usado.",Sugeily,16.0,,,,,,,,,0,[16],1,16.0,Parenthetical Phrases,['reduction'],1,reduction,17,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4326,12623_LibroBAC.pdf,Hay ocasiones en las que la forma de pago resulta engorrosa y molesta.,Hay ocasiones en las que la forma de pago resulta complicada y molesta.,Sugeily,1.0,,,,,,,,,1,[1],1,1.0,Word Frequency,['lexical'],1,lexical,13,1,0,0,0,r1,medium,1,fam=lexical | rules=r1 | len=medium | num=0 | lex=1,fam=lexical | rules=r1 | len=medium
4327,12615_LibroBAC.pdf,"Bajo este rubro los medios de pago más utilizados, sin contar el efectivo, son el cheque, las tarjetas de débito y las tarjetas de crédito.","Entonces, los medios de pago más utilizados, después del efectivo, son: el cheque, las tarjetas de débito y crédito.",Sugeily,15.0,,,,,,,,,0,[15],1,15.0,Sentence Length,['structural'],1,structural,25,1,0,0,0,r1,long,0,fam=structural | rules=r1 | len=long | num=0 | lex=0,fam=structural | rules=r1 | len=long
4328,12631_LibroBAC.pdf,Sus características intrínsecas han favorecido su uso para llevar a cabo infinidad de transacciones comerciales.,Sus características favorecen su uso para llevar a cabo infinidad de transacciones comerciales.,Sugeily,5.0,,,,,,,,,0,[5],1,5.0,Unnecessary Words,['reduction'],1,reduction,15,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4335,15609_LibroBAC.pdf,Lorenzo: Ni te cuento el cuentonón que salió.,Lorenzo: Ni te cuento el cuentón que salió.,Sugeily,1.0,,,,,,,,,1,[1],1,1.0,Word Frequency,['lexical'],1,lexical,8,1,0,0,0,r1,short,1,fam=lexical | rules=r1 | len=short | num=0 | lex=1,fam=lexical | rules=r1 | len=short
4336,15612_LibroBAC.pdf,"Olvídate: me cobraron la ambulancia, el uso de la camilla, el chofer, el paramédico que nos acompañó desde la casa, el anestesista, el cirujano, la enfermera, los medicamentos, las toallas","Olvídate: me cobraron la ambulancia, el uso de la camilla, el chofer, el paramédico que nos acompañó desde la casa. También el anestesista, el cirujano, la enfermera, los medicamentos, las toallas",Sugeily,15.0,,,,,,,,,0,[15],1,15.0,Sentence Length,['structural'],1,structural,30,1,0,0,0,r1,long,0,fam=structural | rules=r1 | len=long | num=0 | lex=0,fam=structural | rules=r1 | len=long
4354,15709_LibroBAC.pdf,"De igual manera, puede adquirir seguros para cubrir daños al automóvil u otros.","De igual manera, puede adquirir seguros para cubrir daños al carro u otros.",Sugeily,1.0,,,,,,,,,1,[1],1,1.0,Word Frequency,['lexical'],1,lexical,13,1,0,0,0,r1,medium,1,fam=lexical | rules=r1 | len=medium | num=0 | lex=1,fam=lexical | rules=r1 | len=medium
4357,15732_LibroBAC.pdf,"Mantener esta diferencia, entre seguros compulsivos y no, exige evaluar los costos y beneficios y comprar el seguro que requiera según las necesidades.",Estas diferencias exigen evaluar los costos y beneficios y comprar el seguro que requiera según las necesidades.,Sugeily,15.0,,,,,,,,,0,[15],1,15.0,Sentence Length,['structural'],1,structural,23,1,0,0,0,r1,medium,0,fam=structural | rules=r1 | len=medium | num=0 | lex=0,fam=structural | rules=r1 | len=medium
4363,17348_LibroBAC.pdf,"No realice transacciones en línea desde computadores o lugares poco seguros, como café Internet.","No realice transacciones en línea desde computadores o lugares poco seguros, como los cafés Internet.",Sugeily,18.0,,,,,,,,,0,[18],1,18.0,Sentences of formal and aesthetic use,['reduction'],1,reduction,14,1,0,0,0,r1,medium,0,fam=reduction | rules=r1 | len=medium | num=0 | lex=0,fam=reduction | rules=r1 | len=medium
4365,17357_LibroBAC.pdf,"Cuando un usuario recibe un correo electrónico que parece proceder de una compañía financiera de buena reputación, con un mensaje que solicita la actualización de su información personal haciendo clic en un enlace que parece auténtico.",Cuando un usuario recibe un correo electrónico que parece proceder de una compañía financiera de buena reputación. En este mensaje se solicita la actualización de su información personal al hacer clic en un enlace que parece auténtico.,Sugeily,15.0,,,,,,,,,0,[15],1,15.0,Sentence Length,['structural'],1,structural,36,1,0,0,0,r1,long,0,fam=structural | rules=r1 | len=long | num=0 | lex=0,fam=structural | rules=r1 | len=long
4369,17371_LibroBAC.pdf,Verifique la información contactando telefónicamente a la compañía que lo está enviando y que seguramente ofrecerá sus teléfonos o dirección.,Llame a la compañía que envía el correo para verificar la información. Seguramente ofrecerá sus teléfonos o dirección.,Sugeily,12.0,,,,,,,,,0,[12],1,12.0,Use of Gerund,['morphosyntactic'],1,morphosyntactic,20,1,0,0,0,r1,medium,0,fam=morphosyntactic | rules=r1 | len=medium | num=0 | lex=0,fam=morphosyntactic | rules=r1 | len=medium
